Sheet = "8102-PART1.pdf"
-------------
"SWCLLI","POPID","BEGDATE","ENDDATE","REPLDATE"
"CDPTPACORS1","8014","10/1/99","9/30/06","-"
"CDRAPRURRS1","4311","10/1/99","9/30/06","-"
"CDRBALXADS0","3000","10/1/99","9/30/06","-"
"CDRDCOXCRS0","3200","10/1/99","9/30/06","-"
"CDRRIA10DS0","3370","10/1/99","9/30/06","-"
"CDRRIA80CM2","3370","10/1/99","9/30/06","-"
"CDRRIAAB4MD","3370","10/1/99","9/30/06","-"
"CDRRIAAWCM2","3370","10/1/99","9/30/06","-"
"CDRRIAAXCM0","3370","10/1/99","9/30/06","-"
"CDRRIADT3MD","3370","10/1/99","9/30/06","-"
"CDRRIADT4MD","3370","10/1/99","9/30/06","-"
"CDRRIADT7KD","3370","10/1/99","9/30/06","-"
"CDRRIADTDS0","3370","10/1/99","9/30/06","-"
"CDRRIAGMCM1","3370","10/1/99","9/30/06","-"
"CDRRIAGSCM1","3370","10/1/99","9/30/06","-"
"CDRRIAHVCM1","3370","10/1/99","9/30/06","-"
"CDRRIAMNDS0","3370","10/1/99","9/30/06","-"
"CDRRIANODS0","3370","10/1/99","9/30/06","-"
"CDRRIASPCM3","3370","10/1/99","9/30/06","-"
"CDRRIAWSDS0","3370","10/1/99","9/30/06","-"
"CDRRNERDRS1","4040","10/1/99","9/30/06","-"
"CDSPGAXARS0","3330","10/1/99","9/30/06","-"
"CDSPMIMNRSA","3800","10/1/99","9/30/06","-"
"CDTBPRCGRS1","4311","10/1/99","9/30/06","-"
"CDTWGAMA74C","3335","10/1/99","9/30/06","-"
"CDVAKSPLRS0","3660","10/1/99","9/30/06","-"
"CDVLCAXFDS0","3145","10/1/99","9/30/06","-"
"CDVLILXARS0","8543","10/1/99","9/30/06","-"
"CDVLMIXGRS0","3825","10/1/99","9/30/06","-"
"CDVLNJCDRS1","2120","10/1/99","9/30/06","-"
"CDVLOH76RS1","2270","10/1/99","9/30/06","-"
"CDWLGAXA68A","3350","10/1/99","9/30/06","-"
"CDWLMIXGRS0","3805","10/1/99","9/30/06","-"
"CDWLMOOLRSC","3900","10/1/99","9/30/06","-"
"CDWRKSLURS0","3660","10/1/99","9/30/06","-"
"CDWRMIXGDS0","3805","10/1/99","9/30/06","-"
"CDWRMSMADS0","3920","10/1/99","9/30/06","-"
"CDWROHXARS0","1070","10/1/99","9/30/06","-"
"CDWRTXXADS0","4430","10/1/99","9/30/06","-"
"CECLKYXARS0","3680","10/1/99","9/30/06","-"
"CECLLAXARS1","3720","10/1/99","9/30/06","-"
"CECLWIXADS0","4660","10/1/99","9/30/06","-"
"CEDRMIXIDS1","3800","10/1/99","9/30/06","-"
"CELNOHXADS0","1070","10/1/99","9/30/06","-"
"CELNTNXADS0","2232","10/1/99","9/30/06","-"
"CELNTXDURS0","4532","10/1/99","9/30/06","-"
"CELSTXXARS0","4532","10/1/99","9/30/06","-"
"CENLILCE4MD","3900","10/1/99","9/30/06","-"
"CENLILCEDS0","3900","10/1/99","9/30/06","-"
"CENLILTUCM0","3900","10/1/99","9/30/06","-"
"CENLMOXARS0","8160","10/1/99","9/30/06","-"
"CENLWA011MD","4658","10/1/99","9/30/06","-"
"CENLWA01DS1","4658","10/1/99","9/30/06","-"
"CENLWA01HG1","4658","10/1/99","9/30/06","-"
"CENTINXARS0","3900","10/1/99","9/30/06","-"
"CENTSCWSRS1","4360","10/1/99","9/30/06","-"
"CENTTXXCRS0","2080","10/1/99","9/30/06","-"
"CENTWIXARS0","4670","10/1/99","9/30/06","-"
"CERSVAXARS0","8330","10/1/99","9/30/06","-"
"CETNIAXCDS0","3400","10/1/99","9/30/06","-"
"CETNILXARS0","3463","10/1/99","9/30/06","-"
"CETNLAXADS0","3730","10/1/99","9/30/06","-"
"CETNNCXA385","4015","10/1/99","9/30/06","-"
"CETNOHXARS0","2050","10/1/99","9/30/06","-"
"CETNWAXXRS0","4650","10/1/99","9/30/06","-"
"CEVETXXARS0","4560","10/1/99","9/30/06","-"
"CEVLCAXFRS6","4120","10/1/99","9/30/06","-"
"CFCVAKXADS1","2220","10/1/99","9/30/06","-"
"CFCYCAXFRS5","3082","10/1/99","9/30/06","-"
"CFFRVAXARS0","4630","10/1/99","9/30/06","-"
"CFFYMOXARS0","2020","10/1/99","9/30/06","-"
"CFLDFLMARS0","3250","10/1/99","9/30/06","-"
"CFPKNJCSDS5","4075","10/1/99","9/30/06","-"
"CFTNAZXCDS0","3080","10/1/99","9/30/06","-"
"CFTNCONMDS0","3200","10/1/99","9/30/06","-"
"CFTNILXADS0","3585","10/1/99","9/30/06","-"
"CFTNKSXARS0","3650","10/1/99","9/30/06","-"
"CFTNNJCFDS5","4075","10/1/99","9/30/06","-"
"CFTNTNXARS0","2232","10/1/99","9/30/06","-"
"CFTNTXAD1MD","4550","10/1/99","9/30/06","-"
"CFTNTXXADS0","4550","10/1/99","9/30/06","-"
"CFVLALXADS0","3030","10/1/99","9/30/06","-"
"CFVLARMARS1","3060","10/1/99","9/30/06","-"
"CFVLFLXADS0","3310","10/1/99","9/30/06","-"
"CFVLGAXA456","3335","10/1/99","9/30/06","-"
"CFVLIAXORS6","3380","10/1/99","9/30/06","-"
"CFVLIN011MD","3600","10/1/99","9/30/06","-"
"CFVLIN01DS0","3600","10/1/99","9/30/06","-"
"CFVLINAKCM1","3600","10/1/99","9/30/06","-"
"CFVLINAQCM0","3600","10/1/99","9/30/06","-"
"CFVLKS10DS0","3660","10/1/99","9/30/06","-"
"CFVLKSDERS0","3660","10/1/99","9/30/06","-"
"CFVLMSMADS1","3920","10/1/99","9/30/06","-"
"CGGNIACORS4","3370","10/1/99","9/30/06","-"
"CGLGAKXADS1","2220","10/1/99","9/30/06","-"
"CGLKAKXADS1","2220","10/1/99","9/30/06","-"
"CGLKNYXADS0","4130","10/1/99","9/30/06","-"
"CGNKAKXADS1","2220","10/1/99","9/30/06","-"
"CGTNMOXARS0","3905","10/1/99","9/30/06","-"
"CGTNNDQACM1","4030","10/1/99","9/30/06","-"
"CGTNNDXARS6","4030","10/1/99","9/30/06","-"
"CGTNNEXHDS0","2262","10/1/99","9/30/06","-"
"CGTNSDXA457","4370","10/1/99","9/30/06","-"
"CGUSPRAERL0","4311","10/1/99","9/30/06","-"
"CGUSPRCODS1","4311","10/1/99","9/30/06","-"
"CGVIINXADS0","3550","10/1/99","9/30/06","-"
"CGVLILXDRS0","3500","10/1/99","9/30/06","-"
"CGVLPACLDS0","4300","10/1/99","9/30/06","-"
"CGVLVACLRSM","4590","10/1/99","9/30/06","-"
"CHAMNMXCDS0","4125","10/1/99","9/30/06","-"
"CHAMVIAHDS0","1","10/1/99","9/30/06","-"
"CHAMVIXX774","1","10/1/99","9/30/06","-"
"CHAMVIXX777","1","10/1/99","9/30/06","-"
"CHAPILXCRS0","3510","10/1/99","9/30/06","-"
"CHAPMIXIDS0","3830","10/1/99","9/30/06","-"
"CHAPNMMARS1","4105","10/1/99","9/30/06","-"
"CHAPSCCLRS1","4340","10/1/99","9/30/06","-"
"CHARTXXARS0","4560","10/1/99","9/30/06","-"
"CHASKSWERS0","3660","10/1/99","9/30/06","-"
"CHASMDCHDS0","3750","10/1/99","9/30/06","-"
"CHBGALMARS0","3000","10/1/99","9/30/06","-"
"CHBGILXCRS0","3510","10/1/99","9/30/06","-"
"CHBGPASRCM1","4275","10/1/99","9/30/06","-"
"CHBGPAXCDS0","4275","10/1/99","9/30/06","-"
"CHBKAKXA467","2220","10/1/99","9/30/06","-"
"CHBKAKXACM1","2220","10/1/99","9/30/06","-"
"CHBLSDCORS1","4370","10/1/99","9/30/06","-"
"CHBLSDMT1KD","4370","10/1/99","9/30/06","-"
"CHBNILXARS0","3585","10/1/99","9/30/06","-"
"CHBRNYXARS0","4140","10/1/99","9/30/06","-"
"CHBTNV11RL0","4120","10/1/99","9/30/06","-"
"CHBUORXARS0","4262","10/1/99","9/30/06","-"
"CHBYAKXB573","2220","10/1/99","9/30/06","-"
"CHBYLAMARS1","2152","10/1/99","9/30/06","-"
"CHBYMIAQCM0","3800","10/1/99","9/30/06","-"
"CHBYMIMNRSA","3800","10/1/99","9/30/06","-"
"CHBYMISORSA","3800","10/1/99","9/30/06","-"
"CHCGIL24DS0","1010","10/1/99","9/30/06","-"
"CHCGIL24DS4","1010","10/1/99","9/30/06","-"
"CHCGIL24DS5","1010","10/1/99","9/30/06","-"
"CHCGIL98BB0","1010","10/1/99","9/30/06","-"
"CHCGILABDS0","1010","10/1/99","9/30/06","-"
"CHCGILACDS0","1010","10/1/99","9/30/06","-"
"CHCGILAEDS0","1010","10/1/99","9/30/06","-"
"CHCGILALW07","1010","10/1/99","9/30/06","-"
"CHCGILAUCG0","1010","10/1/99","9/30/06","-"
"CHCGILBECG0","1010","10/1/99","9/30/06","-"
"CHCGILBLDS0","1010","10/1/99","9/30/06","-"
"CHCGILCADS0","1010","10/1/99","9/30/06","-"
"CHCGILCADS1","1010","10/1/99","9/30/06","-"
"CHCGILCGCM2","1010","10/1/99","9/30/06","-"
"CHCGILCGCM4","1010","10/1/99","9/30/06","-"
"CHCGILCGDS0","1010","10/1/99","9/30/06","-"
"CHCGILCGHMD","1010","10/1/99","9/30/06","-"
"CHCGILCLCM1","1010","10/1/99","9/30/06","-"
"CHCGILCLCM2","1010","10/1/99","9/30/06","-"
"CHCGILCLCM3","1010","10/1/99","9/30/06","-"
"CHCGILCLDS0","1010","10/1/99","9/30/06","-"
"CHCGILCLDS3","1010","10/1/99","9/30/06","-"
"CHCGILCLDS7","1010","10/1/99","9/30/06","-"
"CHCGILCLDS9","1010","10/1/99","9/30/06","-"
"CHCGILCLDSC","1010","10/1/99","9/30/06","-"
"CHCGILCLEMD","1010","10/1/99","9/30/06","-"
"CHCGILCLGMD","1010","10/1/99","9/30/06","-"
"CHCGILCNDS0","1010","10/1/99","9/30/06","-"
"CHCGILCNDS1","1010","10/1/99","9/30/06","-"
"CHCGILCPCM0","1010","10/1/99","9/30/06","-"
"CHCGILCPCM1","1010","10/1/99","9/30/06","-"
"CHCGILDODS0","1010","10/1/99","9/30/06","-"
"CHCGILEDCG0","1010","10/1/99","9/30/06","-"
"CHCGILFFCM0","1010","10/1/99","9/30/06","-"
"CHCGILFRDS0","1010","10/1/99","9/30/06","-"
"CHCGILFRDS1","1010","10/1/99","9/30/06","-"
"CHCGILFRDS2","1010","10/1/99","9/30/06","-"
"CHCGILFRDS3","1010","10/1/99","9/30/06","-"
"CHCGILFRDS4","1010","10/1/99","9/30/06","-"
"CHCGILFRDS6","1010","10/1/99","9/30/06","-"
"CHCGILGMDS1","1010","10/1/99","9/30/06","-"
"CHCGILGMDS2","1010","10/1/99","9/30/06","-"
"CHCGILGMDS3","1010","10/1/99","9/30/06","-"
"CHCGILHBCG0","1010","10/1/99","9/30/06","-"
"CHCGILHBDS0","1010","10/1/99","9/30/06","-"
"CHCGILIDDS0","1010","10/1/99","9/30/06","-"
"CHCGILIDDS2","1010","10/1/99","9/30/06","-"
"CHCGILIRDS0","1010","10/1/99","9/30/06","-"
"CHCGILJHCM0","1010","10/1/99","9/30/06","-"
"CHCGILJW2MD","1010","10/1/99","9/30/06","-"
"CHCGILKEDS0","1010","10/1/99","9/30/06","-"
"CHCGILKIDS0","1010","10/1/99","9/30/06","-"
"CHCGILLADS0","1010","10/1/99","9/30/06","-"
"CHCGILLDDS0","1010","10/1/99","9/30/06","-"
"CHCGILLRDS0","1010","10/1/99","9/30/06","-"
"CHCGILLWCG0","1010","10/1/99","9/30/06","-"
"CHCGILLWDS0","1010","10/1/99","9/30/06","-"
"CHCGILMEDS0","3435","10/1/99","9/30/06","-"
"CHCGILMHRS0","1010","10/1/99","9/30/06","-"
"CHCGILMODS0","1010","10/1/99","9/30/06","-"
"CHCGILMODS1","1010","10/1/99","9/30/06","-"
"CHCGILNEDS0","3435","10/1/99","9/30/06","-"
"CHCGILOHDS0","1010","10/1/99","9/30/06","-"
"CHCGILOKCG0","1010","10/1/99","9/30/06","-"
"CHCGILOKRS1","1010","10/1/99","9/30/06","-"
"CHCGILPBCM2","1010","10/1/99","9/30/06","-"
"CHCGILPMDS0","1010","10/1/99","9/30/06","-"
"CHCGILPRCG0","1010","10/1/99","9/30/06","-"
"CHCGILPUCG0","1010","10/1/99","9/30/06","-"
"CHCGILRPCG0","1010","10/1/99","9/30/06","-"
"CHCGILSCDS0","1010","10/1/99","9/30/06","-"
"CHCGILSTCG0","1010","10/1/99","9/30/06","-"
"CHCGILSTDS0","1010","10/1/99","9/30/06","-"
"CHCGILSUDS0","1010","10/1/99","9/30/06","-"
"CHCGILSUDS1","1010","10/1/99","9/30/06","-"
"CHCGILSUDS2","1010","10/1/99","9/30/06","-"
"CHCGILTCDS0","1010","10/1/99","9/30/06","-"
"CHCGILTODS0","1010","10/1/99","9/30/06","-"
"CHCGILTODS1","1010","10/1/99","9/30/06","-"
"CHCGILTODS2","1010","10/1/99","9/30/06","-"
"CHCGILWB12T","1010","10/1/99","9/30/06","-"
"CHCGILWB4CD","1010","10/1/99","9/30/06","-"
"CHCGILWB50T","1010","10/1/99","9/30/06","-"
"CHCGILWBDS0","1010","10/1/99","9/30/06","-"
"CHCGILWBDS2","1010","10/1/99","9/30/06","-"
"CHCGILWBDS3","1010","10/1/99","9/30/06","-"
"CHCGILWJDS0","1010","10/1/99","9/30/06","-"
"CHCGILWUDS0","1010","10/1/99","9/30/06","-"
"CHCHILJFAMD","1010","10/1/99","9/30/06","-"
"CHCHILLEDS0","1010","10/1/99","9/30/06","-"
"CHCHMDBEDS0","3221","10/1/99","9/30/06","-"
"CHCHMDBERS7","3221","10/1/99","9/30/06","-"
"CHCHNHXADS1","4060","10/1/99","9/30/06","-"
"CHCIIL60CM0","8120","10/1/99","9/30/06","-"
"CHCIILJVCM0","1010","10/1/99","9/30/06","-"
"CHCIILORCM0","1010","10/1/99","9/30/06","-"
"CHCJILRUCM0","1010","10/1/99","9/30/06","-"
"CHCKNYCEDS0","2192","10/1/99","9/30/06","-"
"CHCKOKMADS0","4230","10/1/99","9/30/06","-"
"CHCLILUEDS0","1010","10/1/99","9/30/06","-"
"CHCMGAXADS1","4380","10/1/99","9/30/06","-"
"CHCNNYXARS0","4160","10/1/99","9/30/06","-"
"CHCPAKZAH01","2220","10/1/99","9/30/06","-"
"CHCPMARIDS0","2200","10/1/99","9/30/06","-"
"CHCPMAWERS1","2200","10/1/99","9/30/06","-"
"CHCRPAXCRS0","2060","10/1/99","9/30/06","-"
"CHCTOKXADS1","4230","10/1/99","9/30/06","-"
"CHCYIAABCM2","3400","10/1/99","9/30/06","-"
"CHCYIAQACM1","8527","10/1/99","9/30/06","-"
"CHCYIATCRS2","3400","10/1/99","9/30/06","-"
"CHCYMDCHRS0","3770","10/1/99","9/30/06","-"
"CHCYVACCRSM","4622","10/1/99","9/30/06","-"
"CHDBNCXARS0","3971","10/1/99","9/30/06","-"
"CHDRNENWDS0","4040","10/1/99","9/30/06","-"
"CHDRNEQACM1","4040","10/1/99","9/30/06","-"
"CHDSARMARS1","3070","10/1/99","9/30/06","-"
"CHENILXARS0","3442","10/1/99","9/30/06","-"
"CHESGAXA35A","3350","10/1/99","9/30/06","-"
"CHESIAXADS0","3370","10/1/99","9/30/06","-"
"CHESILXEDS0","3455","10/1/99","9/30/06","-"
"CHESMAMURS1","2200","10/1/99","9/30/06","-"
"CHESMSXARS1","3920","10/1/99","9/30/06","-"
"CHESMTXCRS1","3945","10/1/99","9/30/06","-"
"CHESNEXCRS1","4050","10/1/99","9/30/06","-"
"CHESNHXADS0","4060","10/1/99","9/30/06","-"
"CHESNJXJRS1","4077","10/1/99","9/30/06","-"
"CHESNYXARS0","8156","10/1/99","9/30/06","-"
"CHESOHXARS1","4206","10/1/99","9/30/06","-"
"CHESOKXARS1","4230","10/1/99","9/30/06","-"
"CHESPACACG0","7080","10/1/99","9/30/06","-"
"CHESPACBDS0","7080","10/1/99","9/30/06","-"
"CHESSCAC1MD","4340","10/1/99","9/30/06","-"
"CHESSCXADS0","4340","10/1/99","9/30/06","-"
"CHESSDXARS1","4370","10/1/99","9/30/06","-"
"CHESTXXADS0","2080","10/1/99","9/30/06","-"
"CHESVACRDS0","4622","10/1/99","9/30/06","-"
"CHESVTXARS1","4645","10/1/99","9/30/06","-"
"CHESWVCWRS1","8304","10/1/99","9/30/06","-"
"CHFDILXERS0","3900","10/1/99","9/30/06","-"
"CHFDIN01DS0","3590","10/1/99","9/30/06","-"
"CHFDMASBRS1","2200","10/1/99","9/30/06","-"
"CHFDMO52DSA","3900","10/1/99","9/30/06","-"
"CHFDMO52RS3","3900","10/1/99","9/30/06","-"
"CHFDMO54RS4","3900","10/1/99","9/30/06","-"
"CHFDMO67RS4","3900","10/1/99","9/30/06","-"
"CHFDOHXARS1","4210","10/1/99","9/30/06","-"
"CHFDSCXADS0","4350","10/1/99","9/30/06","-"
"CHFFMOTURSD","3900","10/1/99","9/30/06","-"
"CHFLOH24RS1","4180","10/1/99","9/30/06","-"
"CHFLWI11DSA","4670","10/1/99","9/30/06","-"
"CHFNAKXA867","2220","10/1/99","9/30/06","-"
"CHFRMANODS1","3747","10/1/99","9/30/06","-"
"CHGKAKXARS1","2220","10/1/99","9/30/06","-"
"CHGVMNXCRL0","3855","10/1/99","9/30/06","-"
"CHGVNCXA85F","3962","10/1/99","9/30/06","-"
"CHGVOHCGDS1","4170","10/1/99","9/30/06","-"
"CHGWWYXCDS0","2030","10/1/99","9/30/06","-"
"CHHGILCHDS0","3585","10/1/99","9/30/06","-"
"CHHLOHXARS1","4168","10/1/99","9/30/06","-"
"CHHLTNXARS0","4385","10/1/99","9/30/06","-"
"CHHLWA01DS1","4658","10/1/99","9/30/06","-"
"CHHLWA01HG1","4658","10/1/99","9/30/06","-"
"CHHLWAACCM2","4658","10/1/99","9/30/06","-"
"CHHMILXCDS0","3532","10/1/99","9/30/06","-"
"CHHMLAXADS0","3730","10/1/99","9/30/06","-"
"CHHMMAOHRS1","3741","10/1/99","9/30/06","-"
"CHHMMIXIDS0","3825","10/1/99","9/30/06","-"
"CHHMNYXA2GT","4130","10/1/99","9/30/06","-"
"CHHMNYXADS0","4130","10/1/99","9/30/06","-"
"CHHMOHXARS0","2050","10/1/99","9/30/06","-"
"CHHMVACHRS0","4600","10/1/99","9/30/06","-"
"CHHSAKXADS1","2220","10/1/99","9/30/06","-"
"CHICCA0188T","3100","10/1/99","9/30/06","-"
"CHICCA01DS1","3100","10/1/99","9/30/06","-"
"CHICCA101KD","3100","10/1/99","9/30/06","-"
"CHICCA10DSZ","3100","10/1/99","9/30/06","-"
"CHICCACWCM1","3100","10/1/99","9/30/06","-"
"CHICCAMCW01","3145","10/1/99","9/30/06","-"
"CHICTXXARS0","2040","10/1/99","9/30/06","-"
"CHILWIXARS1","4660","10/1/99","9/30/06","-"
"CHINMEXARS1","3780","10/1/99","9/30/06","-"
"CHINTXCHRS1","4450","10/1/99","9/30/06","-"
"CHKTNYFRDS0","2192","10/1/99","9/30/06","-"
"CHKTVAXARS1","4616","10/1/99","9/30/06","-"
"CHKYAKXADS1","2220","10/1/99","9/30/06","-"
"CHLCIAXORL0","3400","10/1/99","9/30/06","-"
"CHLCILXDDS0","3500","10/1/99","9/30/06","-"
"CHLCMOMIDS0","2020","10/1/99","9/30/06","-"
"CHLCOHADCM1","4168","10/1/99","9/30/06","-"
"CHLCOHXA77G","4168","10/1/99","9/30/06","-"
"CHLCOHXACM0","4168","10/1/99","9/30/06","-"
"CHLCTXULRS0","4560","10/1/99","9/30/06","-"
"CHLDNCXA762","3962","10/1/99","9/30/06","-"
"CHLDTXWERS0","4560","10/1/99","9/30/06","-"
"CHLFALXARS0","3000","10/1/99","9/30/06","-"
"CHLHMOXARS0","3905","10/1/99","9/30/06","-"
"CHLHMSXADS1","4410","10/1/99","9/30/06","-"
"CHLHVAXARS0","8330","10/1/99","9/30/06","-"
"CHLKCAXFRS3","3082","10/1/99","9/30/06","-"
"CHLKFLXARS0","3310","10/1/99","9/30/06","-"
"CHLKMIXIDS0","3800","10/1/99","9/30/06","-"
"CHLKPAXCDS0","4310","10/1/99","9/30/06","-"
"CHLKWVCLRS1","8304","10/1/99","9/30/06","-"
"CHLMMASTRS1","3741","10/1/99","9/30/06","-"
"CHLNCA11RS0","1190","10/1/99","9/30/06","-"
"CHLNWAXXDS1","4657","10/1/99","9/30/06","-"
"CHLQORXADS0","4255","10/1/99","9/30/06","-"
"CHLRCA11RS0","3152","10/1/99","9/30/06","-"
"CHLSALMARS0","3000","10/1/99","9/30/06","-"
"CHLSIAXORL0","3400","10/1/99","9/30/06","-"
"CHLSIDXCDS0","8352","10/1/99","9/30/06","-"
"CHLSMACHDS0","3740","10/1/99","9/30/06","-"
"CHLSMIMNDS0","8475","10/1/99","9/30/06","-"
"CHLSOKMARS1","4240","10/1/99","9/30/06","-"
"CHLSVTMARS1","4645","10/1/99","9/30/06","-"
"CHMBGADGDS0","3337","10/1/99","9/30/06","-"
"CHMBGAMADS0","3335","10/1/99","9/30/06","-"
"CHMBGAMARS4","3335","10/1/99","9/30/06","-"
"CHMBNEXSDS0","2262","10/1/99","9/30/06","-"
"CHMGNYXADS0","4140","10/1/99","9/30/06","-"
"CHMLORXXRS0","4255","10/1/99","9/30/06","-"
"CHMNTNXARS0","2232","10/1/99","9/30/06","-"
"CHMPILCOCM0","3460","10/1/99","9/30/06","-"
"CHMPILCOW06","3460","10/1/99","9/30/06","-"
"CHMPILCPCM1","3460","10/1/99","9/30/06","-"
"CHMPILCPDS0","3460","10/1/99","9/30/06","-"
"CHMPILCPLMD","3460","10/1/99","9/30/06","-"
"CHMPILCUDS0","3460","10/1/99","9/30/06","-"
"CHMPILHL1MD","3460","10/1/99","9/30/06","-"
"CHMPILIUCM0","3460","10/1/99","9/30/06","-"
"CHMPILLWCM0","3460","10/1/99","9/30/06","-"
"CHMPILRA0MD","3460","10/1/99","9/30/06","-"
"CHMPILRAFMD","3460","10/1/99","9/30/06","-"
"CHMPMIMNRSA","3825","10/1/99","9/30/06","-"
"CHMPNCXADS0","4015","10/1/99","9/30/06","-"
"CHMSMOXARS0","3880","10/1/99","9/30/06","-"
"CHMTMASORS1","2200","10/1/99","9/30/06","-"
"CHMTNYXADS0","2280","10/1/99","9/30/06","-"
"CHMWUTXCDS0","4570","10/1/99","9/30/06","-"
"CHMYNMXCDS0","4125","10/1/99","9/30/06","-"
"CHNCILXERS0","3467","10/1/99","9/30/06","-"
"CHNCVAXADS0","4590","10/1/99","9/30/06","-"
"CHNCVAXBRS0","4590","10/1/99","9/30/06","-"
"CHNDAZ67DS0","2210","10/1/99","9/30/06","-"
"CHNDAZ79DS0","2210","10/1/99","9/30/06","-"
"CHNDAZMADS0","2210","10/1/99","9/30/06","-"
"CHNDAZSODS0","2210","10/1/99","9/30/06","-"
"CHNDAZWEDS0","2210","10/1/99","9/30/06","-"
"CHNDIN01RSE","3570","10/1/99","9/30/06","-"
"CHNDINAACM1","3570","10/1/99","9/30/06","-"
"CHNDMNXCRS6","3855","10/1/99","9/30/06","-"
"CHNDOKMARS1","4230","10/1/99","9/30/06","-"
"CHNDTXXARS0","4532","10/1/99","9/30/06","-"
"CHNGMICRRSA","3825","10/1/99","9/30/06","-"
"CHNGTXXARS1","4430","10/1/99","9/30/06","-"
"CHNKMSSURS1","3920","10/1/99","9/30/06","-"
"CHNKMTXCDS0","3945","10/1/99","9/30/06","-"
"CHNLAZXCRS0","4125","10/1/99","9/30/06","-"
"CHNOCAXF62J","3105","10/1/99","9/30/06","-"
"CHNTKSSSDS0","3660","10/1/99","9/30/06","-"
"CHNTVAAVCM1","3221","10/1/99","9/30/06","-"
"CHNTVADHDS0","3221","10/1/99","9/30/06","-"
"CHNTVADHDS1","3221","10/1/99","9/30/06","-"
"CHNYKSKIRL0","3660","10/1/99","9/30/06","-"
"CHNYWAXCDS0","4650","10/1/99","9/30/06","-"
"CHOKMNXC32G","3870","10/1/99","9/30/06","-"
"CHORLAXADS0","3730","10/1/99","9/30/06","-"
"CHOTMTXCDS0","3945","10/1/99","9/30/06","-"
"CHOTOKXADS0","4240","10/1/99","9/30/06","-"
"CHPLFLAGCM1","3292","10/1/99","9/30/06","-"
"CHPLFLJADS0","3292","10/1/99","9/30/06","-"
"CHPLKYMADS1","3680","10/1/99","9/30/06","-"
"CHPLNEXUDS0","4040","10/1/99","9/30/06","-"
"CHPLNYXADS0","4130","10/1/99","9/30/06","-"
"CHPLSCXARS0","4360","10/1/99","9/30/06","-"
"CHPNLAXADS0","3720","10/1/99","9/30/06","-"
"CHPQNYCPDS0","4165","10/1/99","9/30/06","-"
"CHRBINXARS0","3550","10/1/99","9/30/06","-"
"CHRCTXXARS0","4480","10/1/99","9/30/06","-"
"CHRDIAXODS0","3400","10/1/99","9/30/06","-"
"CHRDOHXA28C","4180","10/1/99","9/30/06","-"
"CHRKALXADS2","8131","10/1/99","9/30/06","-"
"CHRKIAAECM1","3410","10/1/99","9/30/06","-"
"CHRKIAAHCM1","3410","10/1/99","9/30/06","-"
"CHRKIAAI1MD","3870","10/1/99","9/30/06","-"
"CHRKIACORS2","3410","10/1/99","9/30/06","-"
"CHRKKSXARS0","3660","10/1/99","9/30/06","-"
"CHRKNCXBRS0","3950","10/1/99","9/30/06","-"
"CHRKOKMARS1","4230","10/1/99","9/30/06","-"
"CHRKTXXARS0","8091","10/1/99","9/30/06","-"
"CHRLIAXORS0","3380","10/1/99","9/30/06","-"
"CHRLMIMNDS0","3810","10/1/99","9/30/06","-"
"CHRLMTXCRS1","3945","10/1/99","9/30/06","-"
"CHRLNC33DS0","3962","10/1/99","9/30/06","-"
"CHRLNCBO52F","3962","10/1/99","9/30/06","-"
"CHRLNCBOTMD","3962","10/1/99","9/30/06","-"
"CHRLNCCA05T","3962","10/1/99","9/30/06","-"
"CHRLNCCA34G","3962","10/1/99","9/30/06","-"
"CHRLNCCA37H","3962","10/1/99","9/30/06","-"
"CHRLNCCADS0","3962","10/1/99","9/30/06","-"
"CHRLNCCADS1","3962","10/1/99","9/30/06","-"
"CHRLNCCAXHX","3962","10/1/99","9/30/06","-"
"CHRLNCCAXIX","3962","10/1/99","9/30/06","-"
"CHRLNCCE53G","3962","10/1/99","9/30/06","-"
"CHRLNCCR54G","3962","10/1/99","9/30/06","-"
"CHRLNCDE59F","3962","10/1/99","9/30/06","-"
"CHRLNCER58F","3962","10/1/99","9/30/06","-"
"CHRLNCLP35F","3962","10/1/99","9/30/06","-"
"CHRLNCLX2MD","3962","10/1/99","9/30/06","-"
"CHRLNCMI54G","3962","10/1/99","9/30/06","-"
"CHRLNCMOCM1","3962","10/1/99","9/30/06","-"
"CHRLNCMTDS0","3962","10/1/99","9/30/06","-"
"CHRLNCMUCM1","3962","10/1/99","9/30/06","-"
"CHRLNCNADS0","3962","10/1/99","9/30/06","-"
"CHRLNCNADS1","3962","10/1/99","9/30/06","-"
"CHRLNCODRS0","3962","10/1/99","9/30/06","-"
"CHRLNCRE55G","3962","10/1/99","9/30/06","-"
"CHRLNCRU9MD","3962","10/1/99","9/30/06","-"
"CHRLNCRUCM5","3962","10/1/99","9/30/06","-"
"CHRLNCRUCM7","3962","10/1/99","9/30/06","-"
"CHRLNCRUDS0","3962","10/1/99","9/30/06","-"
"CHRLNCRUDS3","3962","10/1/99","9/30/06","-"
"CHRLNCRURS0","3962","10/1/99","9/30/06","-"
"CHRLNCSH36F","3962","10/1/99","9/30/06","-"
"CHRLNCTADS0","3962","10/1/99","9/30/06","-"
"CHRLNCTADS1","3962","10/1/99","9/30/06","-"
"CHRLNCTAW40","3962","10/1/99","9/30/06","-"
"CHRLNCTH39G","3962","10/1/99","9/30/06","-"
